image_path,caption,upper_garment,lower_garment,outerwear,footwear,colors,accessories,scene,style
a1678fa388b815b80f71ac94878eef47.jpg,a model walks down the runway,,,,,,,runway,
a188b1107ffa2b6d8a2077cbd59de67d.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
a18d2eb2d8c48f12bb587b2d3fc07781.jpg,a woman standing in front of a tree with fall leaves,,,,,,,,
a192b4188273b1c78e629e65e607f7a6.jpg,a woman standing on the sidewalk in front of a store,,,,,,,,
a19dbf63dbbcb28c0bcc4fa15ae975e2.jpg,a woman walking down a path in the woods,,,,,,,,
a2085bd21aaddd5c1f59d53fa670d8c6.jpg,a woman in a black dress standing on a sidewalk,,,,,black,,,
a22769bf38c0acd680854bd5588e8075.jpg,a model walks down the runway at a fashion show,,,,,,,runway,
a28f1fee3660a053fef31f6bb7e0db9d.jpg,a model walks the runway in a purple dress,,,,,purple,,runway,
a2b5ec83b7656e331622ac3c00606161.jpg,a woman sitting on the ground in a park,,,,,,,park,
a2b9272493f4264d9a8878a8ab8d847d.jpg,a woman sitting at a table in front of a white wall,,,,,white,,,
a2cf8775c631d95f26eae9e1f02bcb2f.jpg,a model walks the runway at the fashion show,,,,,,,runway,
a2d2041ec86da596439a8fd74575ce0b.jpg,a woman standing in front of a gate,,,,,,,,
a2e0b71a408fed6a824816df2dc947a3.jpg,a woman with a backpack is walking through the woods,,,,,,backpack,,
a2f20e976b8a7656cb4d9490101def5d.jpg,a woman wearing grey jeans and a white shirt,shirt,jeans,,,white,,,
a2f2fb31d3d5ee496df28eb7c43304da.jpg,actor at the premiere of comedy film,,,,,,,,
a2f42b4ffd95e06bae41c9c0ca488df0.jpg,a woman in a wedding dress standing in front of a wall,,,,,,,,
a3068422b4e9c7f37d6cf45f44d1d8eb.jpg,a woman in a red shirt and black skirt,shirt,skirt,,,"red, black",,,
a31b720a8bfbfa4f33cc839f9e15e295.jpg,a woman in a black dress and hat leaning on a door,,,,,black,hat,,
a37683e24561b78d8104637789731339.jpg,a model walks the runway at the fashion show,,,,,,,runway,
a38445479f8dcc4074a291d8eb99e97a.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
a3c21298ffc98af55b794abc24b404b1.jpg,a model walks the runway at the fashion show,,,,,,,runway,
a3c6c961d4529f272f9efe3ff180abd7.jpg,a woman in a black dress leaning against a stone wall,,,,,black,,,
a3cbb86c598b433105d29f84039bd832.jpg,a woman in a black leather jacket and skirt,,skirt,jacket,,black,,,
a3e5fa328e54f1ae3c2021ab55530f70.jpg,a model walks the runway at a fashion show,,,,,,,runway,
a3e8b41e2b987fcc15aefcecf1b09a31.jpg,a model walks the runway in a wedding gown,,,,,,,runway,
a3ebf772ed45d144095a71de47cbf49d.jpg,a woman in a black dress standing on a red carpet,,,,,"black, red",,,
a3f718d1c9fcc40eeea99a146a137744.jpg,a woman in a white dress and pink shoes,,,,shoes,"white, pink",,,
a3f881917b1e3e8875dfe97f9ae98bee.jpg,a woman wearing sunglasses and a white sweater,sweater,,,,white,sunglasses,,
a3ff9da0839b3e8dc9e6d0067cb6d0ba.jpg,person in a white dress,,,,,white,,,
a419c030ecf1f588302b7db62ee2bb21.jpg,a woman standing in the middle of a forest,,,,,,,,
a4222aa94c4ed6f7e3a36f553505249b.jpg,a woman with a backpack standing on the side of a road,,,,,,backpack,,
a4367371218c3a1ac61032d302623fac.jpg,a woman in a blue dress on the red carpet,,,,,"blue, red",,,
a47050914f2bc36a39a15d71700b1816.jpg,a woman standing in front of a black wall,,,,,black,,,
a49b9f9ea8665f09f536d0f122a4776f.jpg,a woman in a red coat and black pants,,pants,coat,,"red, black",,,
a49c9f3e77be105d5b11beb94b155fd6.jpg,a woman walking down the street in a black outfit and red hat,,,,,"black, red",hat,street,
a4da446150a60608bc435bfd70a07574.jpg,a woman is walking on a stage with shopping bags,,,,,,,stage,
a4f7da97d43e3ac7daab447f80f60834.jpg,a woman in a white shirt and black jacket walking down the street,shirt,,jacket,,"white, black",,street,
a4f806e6b45ed0ac339db298ee287b44.jpg,the woman is crossing the street,,,,,,,street,
a4f8de55929c1ccdfa38c3091f9ea800.jpg,a woman sitting on a stone wall,,,,,,,,
a509469dbfeab0d3abc23fbafcdb6d84.jpg,a woman in a black dress and tights walking down a runway,,,,,black,,runway,
a512844305c34318bff9c8dc9cef7061.jpg,a woman wearing a flower crown on her head,,,,,,,,
a51c8f98de490fbf47269f374c337de7.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
a53e1c400993280b2e008aebeaec46cf.jpg,a woman wearing a coat and jeans,,jeans,coat,,,,,
a56c94b934f4bb83c844244cc54bc5b5.jpg,person in a black sweater and leather skirt,sweater,skirt,,,black,,,
a57427104ffccaa66c4a463aaa973406.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
a574c19b024432fe08c97ad04c2aeea5.jpg,a woman walking down a sidewalk holding an umbrella,,,,,,,,
a58b06a7e7263c8059ba93ae4a208256.jpg,person in a black and white checkered jacket,,,jacket,,"black, white",,,
a59beff3dc6342077cd6fd49ae88483b.jpg,a woman walking down the runway wearing a black leather dress,,,,,black,,runway,
a5ab943b573bec527ad6ef6fd1143276.jpg,a woman in a yellow dress standing on the beach,,,,,yellow,,beach,
a5be478d69f654e7158b9dcb081de0a5.jpg,a woman walking down the runway wearing a grey sweater and leather pants,sweater,pants,,,,,runway,
a5ce8639ddae4a430114a582879f35b7.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
a5d6c57a0163241d6a144b5268af7608.jpg,a woman standing on top of a roof,,,,,,,,
a5d9e9d76cc186cd8e15d14e4bb71580.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
a5e9a3eaaf1355bb6aa6959dee012631.jpg,a woman wearing a black top and brown leather skirt,,skirt,,,"black, brown",,,
a5ec3cfe2bc9cfb48dea272edef4adeb.jpg,a woman in a gold dress walking down a runway,,,,,,,runway,
a5eca81e26625f94bfb174c4fbe5bfc5.jpg,a model walks down the runway,,,,,,,runway,
a5faa285a9bdc4fd48c22381fd2d4108.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
a60133a38ac550ddd48b3d25965d2c80.jpg,a girl in a white shirt and denim shorts,shirt,shorts,,,white,,,
a62022b349b66f249a0ffbc07f9aa013.jpg,a woman is standing on a ledge in an abandoned building,,,,,,,,
a62ff7c9a5790fafeeb97ef9016f7b4b.jpg,a woman in a hat and shorts sitting on a wall,,shorts,,,,hat,,
a6507cc61e40a08435a5a210450a47c1.jpg,a person walking in the snow,,,,,,,,
a6a6d310b44b944c222b8e45db18dafc.jpg,a woman sitting in a chair looking out the window,,,,,,,,
a6cf5b798825337bf1b1e310d9a7e600.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
a6e7cb3bb162e57f76ccfd61bb38ed3b.jpg,a woman walking across a crosswalk on a city street,,,,,,,street,
a6ece404481b801e7518984f7aabca9a.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
a6f32b69191dc3ae4976e90cc681f21b.jpg,a woman in a white dress walking down the runway,,,,,white,,runway,
a6f3960744c8db184ecb0f6112b7988e.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
a70857f8f76a18d097becc82eb33a9f1.jpg,a woman walking down the runway wearing a black top and skirt,,skirt,,,black,,runway,
a70a5fa23a89f6c4aec0088c066f18cc.jpg,a young girl in a floral shirt and black skirt,shirt,skirt,,,black,,,
a721d94e72eeecc112511269ece5ded6.jpg,a woman in a black dress holding an orange purse,,,,,"black, orange",,,
a7309a892ac28a7ea5f3a7af1d9e798a.jpg,a man standing in front of a black background,,,,,black,,,
a732b281c038211291bcc66b8b568cee.jpg,a model in a black and white checkered dress,,,,,"black, white",,,
a76a69ff52902deea7f385e6cd578412.jpg,a woman in a white swimsuit standing in front of a crowd,,,,,white,,,
a7830bf408d9fb215c314b3fc77cb1d4.jpg,a woman standing on a stage in front of a large screen,,,,,,,stage,
a798931414935e76ff5e5e33faca5417.jpg,a woman in a green dress and white jacket,,,jacket,,"green, white",,,
a7a66278f5ce1e3157214fc869cbf92f.jpg,a woman walking down the street in a pink dress,,,,,pink,,street,
a7cd14255a4b949380f8068a77e98a9a.jpg,a model walks the runway at the fashion show,,,,,,,runway,
a7e26b54199cc3e7da9ba8b3e20980b7.jpg,a woman sitting on the ground in front of a brick wall,,,,,,,,
a7f98842c293b87cb5d4f277d08682f4.jpg,a woman in a white suit walking down the street,,,,,white,,street,
a815694afdd8e29940f114a4d4a1ac50.jpg,a woman in a white top and black pants,,pants,,,"white, black",,,
a81789ee4548b9ea8aafde83cc5eaccc.jpg,a man in a red shirt and maroon pants poses for the camera,shirt,pants,,,red,,,
a850c06ad34de3d912bd568ee003e040.jpg,a woman in a yellow dress holding a cello,,,,,yellow,,,
a8741d59e6609bfc5f6abfa00fd6b431.jpg,a model walks the runway at the show,,,,,,,runway,
a8769fb3b98cdcf3cfaef9dcd329a8d1.jpg,a woman in a black top and white shorts posing on a bridge,,shorts,,,"black, white",,,
a88f8a13962170b14459a6d34c53ef8c.jpg,a woman in a black top and maroon pants,,pants,,,black,,,
a8980255f481e863728f615b15ded08c.jpg,a woman walking down the runway wearing a leopard print skirt,,skirt,,,,,runway,
a89e8cd2564a7e5050c8aa5c5c24c18d.jpg,a woman sitting on the ground in front of a brick wall,,,,,,,,
a9004798c12909fa5899900577bb45a2.jpg,a woman in a black and white dress walking down the runway,,,,,"black, white",,runway,
a90074fe58dd58955e77df90b520249b.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
a9241e7a983feabc10d4c1e548e9b286.jpg,a woman standing in front of a gate,,,,,,,,
a92c830ce1c63bd3db9624337ce94c0a.jpg,a woman in a red dress walks down the runway,,,,,red,,runway,
a92cc058258f67bd943441f7363d40fd.jpg,a man standing in front of a white wall,,,,,white,,,
a93069c5bcf17729bce9cab2513a3f67.jpg,a woman in a black top and red pants stands on the stairs,,pants,,,"black, red",,,
a94546608ffe531ca3a5d3553222fcf3.jpg,a woman standing in the middle of a street,,,,,,,street,
a957829a2196fa0af4bf75df02b35dbe.jpg,a woman walking down the runway wearing a gray coat,,,coat,,gray,,runway,
a957b9444f387889d83c4d839793227a.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
a95fbf0046baf4bb406f4f9e27a70454.jpg,a man with long hair wearing a floral shirt and jeans,shirt,jeans,,,,,,
a9718c7da26a2118ce906a8561d79997.jpg,a model walks the runway at the fashion show,,,,,,,runway,
a984744f0ebcaedd8c4d5aa1b9d54b5b.jpg,a woman standing in front of a store,,,,,,,,
a99f0561c41b1b00721572e7b3ec9c38.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
a9be59e29d4150e262c8b1dfa4df73fd.jpg,a woman in a dress and sandals walks down the runway,,,,sandals,,,runway,
a9c817161fda6df41766dfe80e939c6b.jpg,a girl standing in the middle of a road,,,,,,,,
a9d9729083ac9c348c98f403cf3105cc.jpg,a woman in a white dress on a runway,,,,,white,,runway,
aa1b3c59228f9dc2c61a9b2aaa25c745.jpg,a woman in a blue dress standing in the woods,,,,,blue,,,
aa222ff55330c5de70acafe4049b1746.jpg,a woman in a black shirt sitting on a chair,shirt,,,,black,,,
aa2b2c6923621af9d2ba884f02006cd6.jpg,a woman sitting on a bench reading a book,,,,,,,,
aa32a735ab300f9420f9f8ce66cbd0d0.jpg,a woman in a blue and white dress standing on the beach,,,,,"blue, white",,beach,
aa3e1fdd1e6844fdc778ca7eb327f436.jpg,a woman in a yellow dress posing for the camera,,,,,yellow,,,
aa436971de7a39708edbc4d5e9e969cc.jpg,a woman in a black and white striped shirt and leather pants,shirt,pants,,,"black, white",,,
aa742c3af0cddc5fa7d6775fd0f5f9fa.jpg,a woman with her hands on her hips,,,,,,,,
aa79d470d20e275afb10698ff96cbc10.jpg,a model walks the runway at the fashion show,,,,,,,runway,
aa8e34255bae5532e3c45385009a8d9a.jpg,a woman standing on rocks in front of a body of water,,,,,,,,
aa95964ff3b249168fcda1504434d04b.jpg,a woman walking down the street with a bag,,,,,,,street,
aa9e2de62fd6c1ddd43c9061844a3e59.jpg,a woman in an orange top and black pants,,pants,,,"orange, black",,,
aaa1651731fb8412f15271464adba610.jpg,a model walks the runway at the show,,,,,,,runway,
aaa6cb392f709ada1eadcc4c146851a1.jpg,a woman in a denim jacket and ripped jeans is looking at her phone,,jeans,jacket,,,,,
aad003920325c56028fac2677ef8f602.jpg,a woman walking down the runway wearing a brown dress,,,,,brown,,runway,
aad56cfed5154edb5d07f22535051fa8.jpg,a woman in a skirt and jacket walking down the runway,,skirt,jacket,,,,runway,
aadf0ebc661744048a0642fb922912b1.jpg,a woman in a gold dress poses on a pink carpet,,,,,pink,,,
aaf6934258f226a68996b5922fa3f038.jpg,a model walks down the runway at the fashion show,,,,,,,runway,
ab017585e952e7a4d81edc617c0179ee.jpg,a woman in a black top and jeans posing for the camera,,jeans,,,black,,,
ab23d0c1ccdadcac2da79af78298ea8d.jpg,a woman holding a surfboard in the sand,,,,,,,,
ab52c9490015a4b79249fe7076319b54.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
aba090c2aa6751db3ef7d97b2bcc23c7.jpg,a model walks the runway at the fashion show during fashion week,,,,,,,runway,
abe53c8a47ddead61bd294de8c38982d.jpg,a model walks the runway at the fashion show,,,,,,,runway,
abe7f00720ada9f255b8d1355579dc0e.jpg,a woman standing on a red carpet,,,,,red,,,
ac04434c447d537b797dcef55ad597a5.jpg,a woman in a wedding dress walking down the runway,,,,,,,runway,
ac0bb60c85a2a9a02d525f900316cda2.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ac14ee8a27be712ac0123b69d376b0be.jpg,a woman in a blue tank top and black skirt,,skirt,,,"blue, black",,,
ac251d77cc42ec66b128c80048e10bef.jpg,a woman sitting on the steps of a building,,,,,,,,
ac257ddc35bb18760df07544ca327129.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ac453fbad1af6923ae38db5e33512e2b.jpg,a man wearing a white t shirt and black jeans,shirt,jeans,,,"white, black",,,
ac4aa8f399c1cf0440c03a13bb571660.jpg,a model walks the runway in a grey sweater and brown pants,sweater,pants,,,brown,,runway,
ac57b6777bddd25f1c07210186d68a74.jpg,a woman walking down the street holding an umbrella,,,,,,,street,
ac65c3bf9d5843ed96e00d4471fe55bc.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
ac69eb5fd7e6417a8fec1450d2ca8940.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
ac9cf5f349291912f5a973202b51da55.jpg,a woman with red hair and a black jacket,,,jacket,,"red, black",,,
aca1d6b066e0693e8acf63e7a5a0df67.jpg,a woman sitting on a bench looking at her phone,,,,,,,,
acabbdced11ec0ebf774bc5959616b84.jpg,a woman in a white dress walks down the runway,,,,,white,,runway,
acaf35bdaad51ebde6a408585def9027.jpg,a woman wearing a white blouse and jeans,blouse,jeans,,,white,,,
acdb09be169f3ac40728c8590a66e6c6.jpg,a woman in a pink dress walks down the runway,,,,,pink,,runway,
acdf7a78a6d3f26fda1709834155ede2.jpg,a woman standing in the middle of a street,,,,,,,street,
ace59d3c8186fef44760f30fff9bc061.jpg,a model walks the ramp at a fashion show in mumbai,,,,,,,,
ad1a3b0fb188342ec29f22275b434f04.jpg,a woman in a black dress and white coat walking down the street,,,coat,,"black, white",,street,
ad3b7f7fc4ae835dc83d1eb76fab3b08.jpg,a model walks the runway at the show,,,,,,,runway,
ad4eba200ce58dc412e938f25d2d3098.jpg,a woman leaning on a tree branch in the water,,,,,,,,
ad5d1fdf507a2775c8dd01f336f29ddf.jpg,a woman in a pink dress walking down the runway,,,,,pink,,runway,
ada83e10834aa11414790cb9b9955aea.jpg,a woman standing in front of a brick wall,,,,,,,,
adb1adac8aefd289bfb6f6fa82a0e4d4.jpg,a woman in a black dress standing on a carpet,,,,,black,,,
ade503be95a44b502008c54b5c302ef6.jpg,a model walks the runway at the fashion show,,,,,,,runway,
adf1d580d3e4e99c8840e498fa2ca4ee.jpg,a young girl sitting on a wall with graffiti on it,,,,,,,,
ae214103040109df9e86f748c287472e.jpg,a pregnant girl in a blue dress leaning on a ladder,,,,,blue,,,
ae3d07eec081036b91a2736cae3f3810.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
ae7b6f5aabf119aa721da3a43177d848.jpg,a woman wearing gold boots and a white jacket,,,jacket,boots,white,,,
ae82a2ab29980838f6a452380ec9ae33.jpg,a woman standing in front of a display of makeup products,,,,,,,,
ae82b7aaa8bd597b58f068fe184616f5.jpg,a woman standing in the middle of a field,,,,,,,,
ae8c7fa59cb054a8e15b2d6518c95ee3.jpg,a woman in a yellow dress standing on a brown background,,,,,"yellow, brown",,,
ae9121f76b9b617c53c5b2d617f6df99.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ae97534d312305c3b2ce4c956d54d3a9.jpg,person on the red carpet at the sydney premiere of ' the bodyguard ',,,,,red,,,
ae981c53cc7b6e9211001c96db420d64.jpg,a woman standing in front of a refrigerator,,,,,,,,
ae98f107ebc2bc3da24a5ba6eb681b78.jpg,a model walks the runway at the fashion show,,,,,,,runway,
aeb888248ef236b1eb620ad20b2fa483.jpg,a woman looking out the window,,,,,,,,
aebe50d49d405f0b1983dc3a5e4e4f61.jpg,a woman in a white dress walking down the runway,,,,,white,,runway,
af2a05e4eef6269e949bc807f71ecd3a.jpg,a woman walking down the street talking on her cell,,,,,,,street,
af3ac21f5705cd747558b82261adebf6.jpg,a woman walking through a field of yellow flowers,,,,,yellow,,,
af496316395f8375383561f51fd5c731.jpg,a woman in a black dress standing on a carpet,,,,,black,,,
af525e61e3575651154f2b0e9772f48c.jpg,a girl in a blue shirt and shorts posing on the beach,shirt,shorts,,,blue,,beach,
af68e2b757368f185c0616e62b1ddd3a.jpg,a woman leaning against a stone wall,,,,,,,,
af71ee62845837945d5e1693f181fde2.jpg,a woman in a white dress walking down the runway,,,,,white,,runway,
af73e1b97bda4165c77a9219d40edc42.jpg,a model walks the runway at the fashion show,,,,,,,runway,
af83a557fc80026a2e012f437e135fe3.jpg,a woman riding a bike in the rain,,,,,,,,
af8be1edbef6e48a88325ebf63cb48f1.jpg,a woman in a black dress and high heels,,,,heels,black,,,
af8c96eef56629d50da58a8e39bdae1d.jpg,a woman in a black and white dress on a runway,,,,,"black, white",,runway,
af92e368c6849d604fdf2b7b1dc22daa.jpg,a man in a white shirt and black shorts walks down the runway,shirt,shorts,,,"white, black",,runway,
af9d0676e5d7010460c3372721ed4b29.jpg,a model walks the runway at the show during fashion week,,,,,,,runway,
afa89b8ae5bcec66c8dff4573e42ae0a.jpg,a woman walking down the runway wearing a red lace dress,,,,,red,,runway,
afb8182ab6475db9830b0afafb442f55.jpg,a woman walking down a road in the fall,,,,,,,,
afb9a5cf678b096c08cee2bae6180f1b.jpg,a model walks the runway at the fashion show,,,,,,,runway,
afdae1675cabf75e771425643dc24084.jpg,a woman leaning against a tree,,,,,,,,
afe908fa847c66e2bd6d289ccb0f19fa.jpg,a woman sitting on a rock holding a red purse,,,,,red,,,
